cik_str,ticker
5190,RMHI
5191,WINV
5192,SCYYF
5193,WSKEF
5194,PTN
5195,BIOE
5196,ANPCF
5197,CARG
5198,CLCS
5199,HSTI
5200,ILLMF
5201,OSBK
5202,CTGL
5203,WVVIP
5204,LTCH
5205,HLLK
5206,RDY
5207,MRZLF
5208,TBMC
5209,FALC
5210,WHLM
5211,SFES
5212,BQST
5213,WHLRD
5214,HOOK
5215,PRNAF
5216,ASPU
5217,BNSOF
5218,PNPL
5219,PMDI
5220,PMEDF
5221,SWISF
5222,MGTI
5223,ZIVO
5224,NEXCF
5225,SILEF
5226,FULO
5227,VMNT
5228,CYCA
5229,EXDW
5230,EESH
5231,YQAI
5232,VISL
5233,BBBXF
5234,LCHD
5235,EGLXF
5236,RSCF
5237,DTGI
5238,NMGX
5239,VCNX
5240,UCLE
5241,WDLF
5242,FZMD
5243,QH
5244,CETXP
5245,GPLL
5246,AXIM
5247,IWAL
5248,CAPT
5249,TPHS
5250,JRSS
5251,BYOC
5252,LAZRQ
5253,WHLRP
5254,KITL
5255,SPQS
5256,MGHL
5257,MOBBW
5258,VYRE
5259,PCYN
5260,PLSH
5261,PHBI
5262,NTRR
5263,KOAN
5264,ADMG
5265,BEGI
5266,BLPG
5267,KACLF
5268,ZPTA
5269,EHVVF
5270,RTON
5271,TPICQ
5272,MMMW
5273,GZIC
5274,EDGM
5275,BACK
5276,FRQN
5277,GWSO
5278,EMED
5279,DSGT
5280,DLTI
5281,SONG
5282,NXUR
5283,ELOX
5284,BAC-PL
5285,BAC-PM
5286,BAC-PN
5287,BAC-PO
5288,BAC-PP
5289,BAC-PQ
5290,BAC-PS
5291,FHN-PC
5292,FHN-PE
5293,FHN-PF
5294,SF-PC
5295,SF-PD
5296,CMS-PC
5297,FCELB
5298,MTB-PH
5299,HACBF
5300,T-PC
5301,T-PA
5302,CCNEP
5303,CFR-PB
5304,GAB-PK
5305,WBS-PG
5306,NTRSO
5307,SCHW-PJ
5308,ALL-PI
5309,BOH-PA
5310,ASB-PF
5311,INVUP
5312,FCNCO
5313,FCNCP
5314,FULTP
5315,TFC-PI
5316,TFC-PO
5317,TFC-PR
5318,TDS-PU
5319,TDS-PV
5320,SLNHP
5321,HBANM
5322,HBANP
5323,LNXSF
5324,RDCT
5325,STRF
5326,STRK
5327,BGMSP
5328,CNDIF
5329,CTLPP
5330,SPE-PC
5331,LFMDP
5332,BAMKF
5333,POWWP
5334,MS-PO
5335,ADC-PA
5336,ALB-PA
5337,MS-PL
5338,KIM-PN
5339,RMTHF
5340,MCHPP
5341,AGM-PE
5342,AGM-PF
5343,AGM-PG
5344,FITBO
5345,FITBP
5346,CTO-PA
5347,JPM-PJ
5348,JPM-PK
5349,JPM-PL
5350,JPM-PM
5351,DX-PC
5352,UNTCW
5353,ABAKF
5354,BCEFF
5355,BCEPF
5356,BCEXF
5357,VSECU
5358,TDGMW
5359,SIGIP
5360,NLY-PI
5361,STRD
5362,ACGLN
5363,WEXPF
5364,DCOMP
5365,ZIONP
5366,UEPCO
5367,LNWO
5368,FRMEP
5369,MFA-PC
5370,EPR-PC
5371,EPR-PE
5372,GGT-PG
5373,SHO-PH
5374,SHO-PI
5375,ELCPF
5376,TGOPF
5377,ZIVOW
5378,ZNOGW
5379,MNLCF
5380,MNUFF
5381,TCBIO
5382,NOVTU
5383,GDV-PK
5384,STRRP
5385,CFOR
5386,EFC-PB
5387,OSSFF
5388,GRBK-PA
5389,SBEVW
5390,VIASP
5391,ATH-PB
5392,ATH-PD
5393,BRKRP
5394,SBFMW
5395,SBBTF
5396,BNCWW
5397,TRSO
5398,CHWRF
5399,NOWGD
5400,NEOVW
5401,ANKM
5402,MAPSW
5403,SAABF
5404,QVCGP
5405,QVCGB
5406,BIP-PA
5407,BIP-PB
5408,AXIA-PC
5409,AXIA-P
5410,SKLTF
5411,CLDT-PA
5412,SQLLW
5413,NCHEF
5414,MBUMF
5415,ACP-PA
5416,PNDZF
5417,MITT-PC
5418,KRNGF
5419,GROO
5420,CUBTD
5421,SNIRF
5422,NEMCL
5423,EJTTF
5424,RSNHF
5425,BYDIF
5426,IVDAW
5427,KKR-PD
5428,AGNCO
5429,AGNCP
5430,CUENW
5431,CYJBF
5432,SKPJF
5433,UUGWF
5434,PMT-PC
5435,MIMTF
5436,YRAIF
5437,ACR-PC
5438,ACR-PD
5439,PEGA
5440,ODVWZ
5441,FPHOY
5442,FRSPF
5443,NASC
5444,SMTGF
5445,GIGGF
5446,SOHGF
5447,MLSPF
5448,JPSTF
5449,BAFBF
5450,SHMZF
5451,JBHIF
5452,FGNXP
5453,EBOSF
5454,DPLMF
5455,CPNNF
5456,SHLAF
5457,SHLRF
5458,FORFF
5459,REXR-PC
5460,GRTUF
5461,ISFFF
5462,SNPTF
5463,TRTX-PC
5464,RVMDW
5465,LANDO
5466,PETVW
5467,BCKIF
5468,CCLDO
5469,NXGLW
5470,DBVTF
5471,MBINN
5472,MONRF
5473,SYF-PA
5474,BIVIW
5475,HCTPF
5476,BUGDF
5477,BUHPF
5478,NSKFF
5479,BEIGF
5480,MDV-PA
5481,SNROF
5482,IPSOF
5483,CTRVP
5484,FBRT-PE
5485,OZKAP
5486,DBRG-PH
5487,DBRG-PI
5488,DBRG-PJ
5489,SYAXF
5490,BIAFW
5491,SRTAW
5492,DNOPF
5493,NREF-PA
5494,SBIGW
5495,BYNOU
5496,BYNOW
5497,AUROW
5498,DNABW
5499,REVBW
5500,LTCHW
5501,WGSWW
5502,CDROW
5503,GDSTU
5504,WINVU
5505,WINVW
5506,MINR
5507,ASBPW
5508,SAIHW
5509,VENAF
5510,AMLIF
5511,ASRRF
5512,VTTGF
5513,BHFAM
5514,BHFAN
5515,BHFAO
5516,METCB
5517,MPNGF
5518,STSSW
5519,AIBRF
5520,WEBJF
5521,MNTSW
5522,PASTF
5523,RVSNW
5524,PSPX
5525,ENSCW
5526,HYMCW
5527,OCCIN
5528,OCCIO
5529,DRRKF
5530,SATLF
5531,QGAI
5532,BURUW
5533,SDMHF
5534,JSPRW
5535,ZTOEF
5536,ORGNW
5537,NRXPW
5538,MRCIF
5539,EICA
5540,TCMEF
5541,MNSBP
5542,OPTEY
5543,NTRBW
5544,EVGOW
5545,CEHCF
5546,EVLVW
5547,IVBXF
5548,GLCP
5549,SOUNW
5550,ONMDW
5551,CDAUF
5552,ATEKU
5553,ATEKW
5554,IMPPP
5555,RSVRW
5556,PRENW
5557,ARBEW
5558,ECXWW
5559,SLDPW
5560,XAGEW
5561,VEEAW
5562,WALDW
5563,RGTIW
5564,INPOF
5565,PLMUF
5566,PLMWF
5567,QTIWW
5568,DAVEW
5569,ZPTAW
5570,CRGOW
5571,LIDRW
5572,QSIAW
5573,SATA
5574,CNCKW
5575,SVREW
5576,TETWF
5577,TETUF
5578,CLDWW
5579,CEROW
5580,BZAIW
5581,RAJAF
5582,HPAIW
5583,NIVFW
5584,LDTDF
5585,ENGNW
5586,DAZSF
5587,CDIOW
5588,RDZNW
5589,MTEKW
5590,ZCARW
5591,AMODW
5592,HGASW
5593,AENTW
5594,SCLXW
5595,OKMN
5596,PDYNW
5597,SDSTW
5598,LOTWW
5599,KOKSF
5600,FTK
5601,NGHLF
5602,BULLW
5603,ALSUF
5604,RNWWW
5605,EUDAW
5606,GHBWF
5607,HOLOW
5608,ANNAW
5609,DJTWW
5610,CRTMF
5611,UCFIW
5612,WLDSW
5613,CNDAU
5614,CNDAW
5615,GRABW
5616,ARQQW
5617,ZEOWW
5618,NRSNW
5619,TSPH
5620,BTMWW
5621,LSRCF
5622,CBRGF
5623,ESLAW
5624,CBGGF
5625,RMCOW
5626,HNSDF
5627,HMELF
5628,OABIW
5629,IMAQU
5630,IMAQW
5631,VHAIW
5632,EVTWF
5633,SWAGW
5634,DRTSW
5635,COCHW
5636,ICUCW
5637,FRBP
5638,MYPSW
5639,RUMBW
5640,LIANY
5641,DFSCW
5642,INNPF
5643,PUIGF
5644,RAINW
5645,CCGWW
5646,LIMNW
5647,FUFUW
5648,BCGWW
5649,BDMDW
5650,TBNRL
5651,GMTH
5652,INVLW
5653,SPHIF
5654,SGIPF
5655,FOXXW
5656,LABFF
5657,TANAF
5658,VRBCF
5659,IDPUF
5660,NAKAW
5661,AIIOW
5662,CAPTW
5663,MGTEW
5664,MNYWW
5665,LVROF
5666,NAMSW
5667,ABVEW
5668,SHMDW
5669,YDESW
5670,PMCUF
5671,NAMMW
5672,SMNRW
5673,HOVRW
5674,GRRRW
5675,CDTTW
5676,ABPWW
5677,LLYVB
5678,LLYVK
5679,TCLHF
5680,BIREF
5681,DLMAF
5682,GMWKF
5683,JACS-UN
5684,IMSRW
5685,XOMAO
5686,XOMAP
5687,WOLTF
5688,ONBPO
5689,ONBPP
5690,USB-PQ
5691,WFC-PD
5692,MNESP
5693,WFC-PZ
5694,WFCNP
5695,WFC-PA
5696,ODERF
5697,MAWAF
5698,CNDHF
5699,NGSCF
5700,NOFCF
5701,CPXWF
5702,EXOSF
5703,BLHWF
5704,DPCDF
5705,TOETF
5706,PCCOF
5707,NHKGF
5708,NNWWF
5709,STLJF
5710,AIKCF
5711,LKYRF
5712,RNKGF
5713,YMATF
5714,ALOVU
5715,SPIWF
5716,ZSHOF
5717,YMTKF
5718,ISSC
5719,KELRF
5720,PSBAF
5721,MBGCF
5722,MICLF
5723,FKURF
5724,MTMCF
5725,JELLF
5726,KYIVW
5727,ONWRF
5728,ASBRF
5729,GLIBK
5730,TOKCF
5731,LWSCF
5732,SBKLF
5733,DNACF
5734,RKWBF
5735,RKWAF
5736,ZAPWF
5737,LSBWF
5738,AAVXF
5739,AVVOF
5740,OIMAU
5741,HRIBF
5742,AIIA-UN
5743,NMPAU
5744,MGHTF
5745,PCPPF
5746,VWAVW
5747,HNSPF
5748,REECF
5749,ACFN
5750,CSCCF
5751,FUSEW
5752,GDERF
5753,OTGAU
5754,OTGAW
5755,OBIIF
5756,PARXF
5757,TMTNF
5758,WIPKF
5759,GPTGF
5760,IRHOU
5761,ACGP
5762,IBIDF
5763,MYSEW
5764,WEIBF
5765,FTAIM
5766,FTAIN
5767,HPHTF
5768,BCTXZ
5769,ARR-PC
5770,GRKZF
5771,NXPLW
5772,RNR-PG
5773,MLCMF
5774,VNO-PN
5775,VNO-PO
5776,ENBFF
5777,EBGEF
5778,EBBGF
5779,CSCIF
5780,SLFIF
5781,SUNFF
5782,MET-PF
5783,GOODN
5784,WAL-PA
5785,DLR-PL
5786,HUBCW
5787,HUBCZ
5788,NBRGU
5789,SBCWW
5790,COOTW
5791,ATCHW
5792,NMHIW
5793,HSPUF
5794,SLXNW
5795,TYNPF
5796,TYHOF
5797,ZOOZW
5798,MKDWW
5799,GLVHF
5800,BRRWW
5801,EURBF
5802,AWTRF
5803,SPHXF
5804,BKPKF
5805,FINGF
5806,TPZEF
5807,ALEGF
5808,SMFRF
5809,UYSCU
5810,LTMGF
5811,WLSS
5812,LCFYW
5813,MSSWF
5814,MSSUF
5815,PGYWW
5816,PRCWF
5817,TVGNW
5818,BFRIW
5819,MCAGU
5820,IGTAU
5821,IGTAW
5822,TOMYF
5823,INVZW
5824,NNFSF
5825,SABSW
5826,IINNW
5827,TBLAW
5828,DFLIW
5829,GDLG
5830,AEAEU
5831,AEAEW
5832,AIRJW
5833,NVAWW
5834,NVAAF
5835,GDEVW
5836,ILLRW
5837,NCLTF
5838,GFAIW
5839,ADYYF
5840,PSKRF
5841,CAHPF
5842,MEIUF
